CityID,CityName,PlaceName,PlaceRating,DistFromCity,PlaceDesc
25,Nashik, 16. Mulher Trek ,3.5, 91 km  from city center ," Mulher, also known as Mayurgad, is a hill fort in Maharashtra. One of the many forts in Nasik, it is at an elevation of 4200 feet from the ground. "
25,Nashik, 17. Ahivantgad ,3.5, 214 km  from city center , Ahivantgad is a fort in the Nasik district of Maharashtra. Ahivantgad and Achala are twin forts. The top of the fort resembles more a wide plateau than the peak of a hill.  
25,Nashik, 18. Salher Trek ,3.5, 82 km  from city center ," The highest fort in the Sahyadri, Salher is a lesser known but extremely gorgeous trekking destination that should be a must on your bucket list. "
25,Nashik, 19. Dhodap Trek ,3.5, 50 km  from city center ," Dhodap is a hill fort in Maharashtra. One  of the many forts in the district of Nasik, the fort is situated at an elevation of about 4700 feet from the ground. There is a temple of Jagdamba in the fort, along with an idol of Hanuman at the op of one of the tanks. "
25,Nashik, 21. Kumbh Mela ,3.1, 1 km  from city center ," The mass Hindu pilgrimage of Kumbh Mela involves gathering on a massive number of Hinduism followers to bathe in a sacred river. There are four such fairs widely recognised as the Kumbh Melas, namely- the Haridwar Kumbh Mela, the Allahabad Kumbh Mela, the Nasik-Trimbakeshwar Simhastha and Ujjain Simhastha. The festivities are held on the banks of rivers, namely- Ganga, Sangam, Godavari and Shipra. "
26,Tirupati, 1. Sri Venkateswara Temple ,3.5, 1 km  from city center , Sri Venkateshwara Temple is the most revered and celebrated temple of the temple town of Tirupati having tourists and pilgrims flooding in all year long. 
26,Tirupati, 2. Akasaganga Teertham ,3.1, 12 km  from city center ," Akasaganga Teertham is a waterfall in Tirupati, located at a distance of 3 km from the main temple. The waterfall has water flowing all throughout the year and holds immense religious significance. "
26,Tirupati, 3. Silathoranam ,3.1, 11 km  from city center ," One of the natural marvels that history left behind, the Silathoranam, now, finds itself being an important landmark in archaeology and heritage. This is a natural rock formation, one of the only three of this kind in the world. "
26,Tirupati, 4. Swami Pushkarini Lake ,3.1, 0 km  from city center ," Almost neighboring the Sri Venkateshwara Temple, is Swami Pushkarini Lake. According to the legends, the lake belonged to Lord Vishnu and was located in Vaikuntham. "
26,Tirupati, 5. City Shopping ,2.9, 1 km  from city center ," While in Tirupati one can shop for religious items such as idols, pendants, paintings and images. Another popular item here are wooden replicas of Lord Tirumala, found in varied sizes. "
26,Tirupati, 6. Vedadri Narasimha Swamy Temple ,3.1, 362 km  from city center ," This temple lies at a distance of 70 km from Tirupati and was constructed by Sir Krishna Deva Raya. It holds great mythological importance and is believed to be the site where Lord Vishnu battled with Rasksash Somakadu, won and took over the vedas from him. "
26,Tirupati, 7. Sri Padmavathi Ammavari Temple ,3.1, 1 km  from city center ," At a little distance from the main city area, one finds the Sri Padmavathi Ammavari Temple dedicated to Goddess Padmavathi. One of the many sacred structures of Tirupati, this one is home to many legends and stories about the Goddess. "
26,Tirupati, 8. TTD gardens ,3.1, 4 km  from city center ," Spreading over an area of 460 acres, the TTD gardens in Tirupati are known for their ornately decorated and manicured flower gardens. Alongside its lush green beauty, the garden also includes Alwar Tank, Mangalabhavi and Ananthapalligunta. "
26,Tirupati, 9. Chittoor ,3.1, 57 km  from city center ," At around 72 km away from Tirupati, Chittoor or Chittur is a temple town and enshrines many deities. Some of the famous temples include Varasiddi Vinayaka Swamy Temple, Subramanya Swamy Temple, Durgamma Gudi and Sai baba Temple. "
26,Tirupati, 10. Sri Venkateswara Dhyana Vignan Mandiram ,3.2, 56 km  from city center ," Established in the year 1980, the Sri Venkateswara Dhyana Vignan Mandiram in Tirupati is a museum that houses some of the most traditional articles that are used to perform Puja. "
26,Tirupati, 12. Sri Varahaswami Temple ,3.1, 10 km  from city center ," Standing to the north of Sri Venkateswara Temple is the Sri Varahaswami Temple which according to a lot, is said to belong to Sri Adi varahaswami. Various legends surround this temple. "
26,Tirupati, 13. Sri Venugopalaswami Temple ,3.1, 24 km  from city center ," A little away from the city of Tirupati, this temple is devoted to Lord Venugopalan. With the highlights being an idol of Sri Sita Ramula Pattabhishekam, it's a must visit area, when in Tirupati. "
26,Tirupati, 14. Nellore ,3.1, 12 km  from city center ," Located 130km southwest of Tirupati is the fascinating city of Nellore. Nellore is known for its pristine and clean beaches, the most notable ones being Kodur(You can boat here and catch a fish if lucky! Velangani Maatha Church lies next to the sea shore. "
27,Dharamshala, 1. Dharamshala Cricket Stadium ,4.3, 0 km  from city center ," Nestled in the lap of the majestic Himalayan mountain range lies the quaint Dharamshala Cricket Stadium, also known as the Himachal Pradesh Cricket Association (HPCA) Stadium. Located at a height of 1,457 masl amidst the Dhauladhar mountain range in Kangra valley, it is one of the highest sports grounds in the world. Operated under the auspices of HPCA, the Cricket Stadium often serves as the practice ground for the Indian Cricket Team, Himachal Pradesh state-level cricket team, as well as Indian Premier League (IPL) team Kings XI Punjab.  "
27,Dharamshala," 2. Namgyal Monastery, Mcleodganj ",3.2, 3 km  from city center ," Overlooking the mountain ranges of Dhauladhar, the Namgyal Monastery is situated within the Tsuglagkhang complex. This complex also is the proud home to the residence of Dalai Lama, among various other shrines, temples, bookstores, souvenir shops etc. "
27,Dharamshala, 3. Triund ,3.2, 6 km  from city center , Triund is a 9-km trek away from Mcleodganj. It is situated at a great height and provides a mesmerizing view of the Moon Peak-Indera Pass. This is an ideal spot for picnics and the clean and pristine environment will surely rejuvenate your senses. 
27,Dharamshala, 4. St. John in the Wilderness Church ,3.9, 2 km  from city center ," This neo-gothic church was built in 1852 and is one of the most important churches in Himachal Pradesh. Located near Dharamshala and on the way to Mcleodganj, this church was built in dedication to John the Baptist. Set amidst lush deodar forests, this peaceful edifice is known for its Belgian stained-glass windows.  "
27,Dharamshala, 6. War Memorial ,3.5, 2 km  from city center ," The War Memorial in the forests of Dharamshala was created to commemorate the memory of those who fought to save our motherland. During the Indo-China War of 1947-48, 1962, 1965, and 1971, and UN Peace Operations, many brave soldiers of Kangra lost their lives as war heroes. Three huge panels of black stone, each 24 feet in height, preserve their memory in stone.  "
27,Dharamshala, 7. Gyuto Monastery ,3.2, 5 km  from city center ," Popularly known for the study of Tantric Meditation and Philosophy, the Gyuto Monastery is one of the beautiful and popular monasteries located in Dharamshala. It was founded in India in 1959 and was established for preserving and promoting the tradition of Black Magic, popularly known as Tantric Teachings, of the great teacher Ksongkhapa. The glorious monastery has helped in depicting how, unlike popular belief, black magic can be used for the well-being of the people. "
27,Dharamshala, 8. Bhagsu nath temple ,3.2, 3 km  from city center ," This temple is located at a height of 1770 m above sea level. Surrounded by beautiful pools and lush greenery, this temple attracts a lot of devotees and tourists throughout the year. "
27,Dharamshala, 10. Dal lake and Nadi ,3.2, 3 km  from city center ," Dal lake is located 11 km away from lower Dharamsala and lies in between hills and deodar trees. This is a starting point for treks and excursion around the lake, making for a memorable experience. "
27,Dharamshala," 12. Tibet museum, Mcleodganj ",3.2, 2 km  from city center ," This museum is located inside the Tsuglagkhang complex and has a collection of brilliant forms of Tibetan Art, which include history documents, pottery, handicrafts, paintings etc. "
27,Dharamshala, 13. Bhagsu falls ,3.2, 5 km  from city center ," The Bhagsu Falls are situated 2 km away from McLeodganj. Set amidst lush greenery and nature in its most pristine form, these falls are majestic and grand and should not be missed by all tourists travelling here. "
27,Dharamshala, 14. Tea gardens ,3.2, 2 km  from city center ," The smallest tea region of India, Dharamshala has beautifully lined and organized tea gardens across the Kangra Valley. It is known for its good quality tea and is available for purchase in many shops across Dharamshala and Mcleodganj. "
27,Dharamshala, 15. Trekking ,3.2, 3 km  from city center ," There are different ventures or institutes which organizes treks here, you will be accompanied with well experienced guides and trekking experts. "
27,Dharamshala, 17. Jwalamukhi Devi Temple ,3.2, 38 km  from city center ," Located in the Kangra district of Himachal Pradesh, Jwala Devi Temple is dedicated to Jwala Ji - a Hindu Goddess depicted by a set of eternal flames. One of the 52 Shakti Peethas in India, it is believed that the tongue of Goddess Sati fell where the Jwala Devi Temple is now situated. A novel temple which does not have an idol, the five aartis conducted at Jwala Devi Temple are the main attraction. "
27,Dharamshala," 18. Tsuglagkhang, Mcleodganj ",3.2, 2 km  from city center ," This is the place where the Dalai Lama resides. This complex has a monastery, various stupas and temples, bookstore and a cafe'''' which will attract devotees from all over the world and serve tourists as well. "
27,Dharamshala, 22. Kangra art museum ,3.2, 3 km  from city center , The Kangra Museum is dedicated to the brilliant marvels of Tibetan and Buddhist artwork and their rich history. Its is situated near the bus station of Dharamshala. 
